StartTime,EndTime,AreaID,UnitName,Load
2021-01-06T15:00+00:00Z,2021-01-06T16:00+00:00Z,10YPL-AREA-----S,MAW,20314
2021-01-06T16:00+00:00Z,2021-01-06T17:00+00:00Z,10YPL-AREA-----S,MAW,20244
2021-01-06T17:00+00:00Z,2021-01-06T18:00+00:00Z,10YPL-AREA-----S,MAW,20203
2021-01-06T18:00+00:00Z,2021-01-06T19:00+00:00Z,10YPL-AREA-----S,MAW,19877
2021-01-06T19:00+00:00Z,2021-01-06T20:00+00:00Z,10YPL-AREA-----S,MAW,19122
2021-01-06T20:00+00:00Z,2021-01-06T21:00+00:00Z,10YPL-AREA-----S,MAW,18342
2021-01-06T21:00+00:00Z,2021-01-06T22:00+00:00Z,10YPL-AREA-----S,MAW,17366
2021-01-06T22:00+00:00Z,2021-01-06T23:00+00:00Z,10YPL-AREA-----S,MAW,16431
2021-01-06T23:00+00:00Z,2021-01-07T00:00+00:00Z,10YPL-AREA-----S,MAW,15867
2021-01-07T00:00+00:00Z,2021-01-07T01:00+00:00Z,10YPL-AREA-----S,MAW,15584
2021-01-07T01:00+00:00Z,2021-01-07T02:00+00:00Z,10YPL-AREA-----S,MAW,15665
2021-01-07T02:00+00:00Z,2021-01-07T03:00+00:00Z,10YPL-AREA-----S,MAW,16094
2021-01-07T03:00+00:00Z,2021-01-07T04:00+00:00Z,10YPL-AREA-----S,MAW,16962
2021-01-07T04:00+00:00Z,2021-01-07T05:00+00:00Z,10YPL-AREA-----S,MAW,19762
2021-01-07T05:00+00:00Z,2021-01-07T06:00+00:00Z,10YPL-AREA-----S,MAW,22025
2021-01-07T06:00+00:00Z,2021-01-07T07:00+00:00Z,10YPL-AREA-----S,MAW,23149
2021-01-07T07:00+00:00Z,2021-01-07T08:00+00:00Z,10YPL-AREA-----S,MAW,24060
2021-01-07T08:00+00:00Z,2021-01-07T09:00+00:00Z,10YPL-AREA-----S,MAW,24446
2021-01-07T09:00+00:00Z,2021-01-07T10:00+00:00Z,10YPL-AREA-----S,MAW,24864
2021-01-07T10:00+00:00Z,2021-01-07T11:00+00:00Z,10YPL-AREA-----S,MAW,24876
2021-01-07T11:00+00:00Z,2021-01-07T12:00+00:00Z,10YPL-AREA-----S,MAW,24864
2021-01-07T12:00+00:00Z,2021-01-07T13:00+00:00Z,10YPL-AREA-----S,MAW,24393
2021-01-07T13:00+00:00Z,2021-01-07T14:00+00:00Z,10YPL-AREA-----S,MAW,24217
2021-01-07T14:00+00:00Z,2021-01-07T15:00+00:00Z,10YPL-AREA-----S,MAW,24787
2021-01-07T15:00+00:00Z,2021-01-07T16:00+00:00Z,10YPL-AREA-----S,MAW,24606
2021-01-07T16:00+00:00Z,2021-01-07T17:00+00:00Z,10YPL-AREA-----S,MAW,24113
2021-01-07T17:00+00:00Z,2021-01-07T18:00+00:00Z,10YPL-AREA-----S,MAW,24027
2021-01-07T18:00+00:00Z,2021-01-07T19:00+00:00Z,10YPL-AREA-----S,MAW,23312
2021-01-07T19:00+00:00Z,2021-01-07T20:00+00:00Z,10YPL-AREA-----S,MAW,21901
2021-01-07T20:00+00:00Z,2021-01-07T21:00+00:00Z,10YPL-AREA-----S,MAW,20527
2021-01-07T21:00+00:00Z,2021-01-07T22:00+00:00Z,10YPL-AREA-----S,MAW,19270
2021-01-07T22:00+00:00Z,2021-01-07T23:00+00:00Z,10YPL-AREA-----S,MAW,18378
2021-01-07T23:00+00:00Z,2021-01-08T00:00+00:00Z,10YPL-AREA-----S,MAW,17727
2021-01-08T00:00+00:00Z,2021-01-08T01:00+00:00Z,10YPL-AREA-----S,MAW,17375
2021-01-08T01:00+00:00Z,2021-01-08T02:00+00:00Z,10YPL-AREA-----S,MAW,17303
2021-01-08T02:00+00:00Z,2021-01-08T03:00+00:00Z,10YPL-AREA-----S,MAW,17529
2021-01-08T03:00+00:00Z,2021-01-08T04:00+00:00Z,10YPL-AREA-----S,MAW,18400
2021-01-08T04:00+00:00Z,2021-01-08T05:00+00:00Z,10YPL-AREA-----S,MAW,20700
2021-01-08T05:00+00:00Z,2021-01-08T06:00+00:00Z,10YPL-AREA-----S,MAW,22610
2021-01-08T06:00+00:00Z,2021-01-08T07:00+00:00Z,10YPL-AREA-----S,MAW,23496
2021-01-08T07:00+00:00Z,2021-01-08T08:00+00:00Z,10YPL-AREA-----S,MAW,24288
2021-01-08T08:00+00:00Z,2021-01-08T09:00+00:00Z,10YPL-AREA-----S,MAW,24615
2021-01-08T09:00+00:00Z,2021-01-08T10:00+00:00Z,10YPL-AREA-----S,MAW,24732
2021-01-08T10:00+00:00Z,2021-01-08T11:00+00:00Z,10YPL-AREA-----S,MAW,24721
2021-01-08T11:00+00:00Z,2021-01-08T12:00+00:00Z,10YPL-AREA-----S,MAW,24567
2021-01-08T12:00+00:00Z,2021-01-08T13:00+00:00Z,10YPL-AREA-----S,MAW,24182
2021-01-08T13:00+00:00Z,2021-01-08T14:00+00:00Z,10YPL-AREA-----S,MAW,24085
2021-01-08T14:00+00:00Z,2021-01-08T15:00+00:00Z,10YPL-AREA-----S,MAW,24893
2021-01-08T15:00+00:00Z,2021-01-08T16:00+00:00Z,10YPL-AREA-----S,MAW,24876
2021-01-08T16:00+00:00Z,2021-01-08T17:00+00:00Z,10YPL-AREA-----S,MAW,24345
2021-01-08T17:00+00:00Z,2021-01-08T18:00+00:00Z,10YPL-AREA-----S,MAW,24024
2021-01-08T18:00+00:00Z,2021-01-08T19:00+00:00Z,10YPL-AREA-----S,MAW,23319
2021-01-08T19:00+00:00Z,2021-01-08T20:00+00:00Z,10YPL-AREA-----S,MAW,21969
2021-01-08T20:00+00:00Z,2021-01-08T21:00+00:00Z,10YPL-AREA-----S,MAW,20695
2021-01-08T21:00+00:00Z,2021-01-08T22:00+00:00Z,10YPL-AREA-----S,MAW,19605
2021-01-08T22:00+00:00Z,2021-01-08T23:00+00:00Z,10YPL-AREA-----S,MAW,18474
2021-01-08T23:00+00:00Z,2021-01-09T00:00+00:00Z,10YPL-AREA-----S,MAW,17724
2021-01-09T00:00+00:00Z,2021-01-09T01:00+00:00Z,10YPL-AREA-----S,MAW,17322
2021-01-09T01:00+00:00Z,2021-01-09T02:00+00:00Z,10YPL-AREA-----S,MAW,17170
2021-01-09T02:00+00:00Z,2021-01-09T03:00+00:00Z,10YPL-AREA-----S,MAW,17277
2021-01-09T03:00+00:00Z,2021-01-09T04:00+00:00Z,10YPL-AREA-----S,MAW,17332
2021-01-09T04:00+00:00Z,2021-01-09T05:00+00:00Z,10YPL-AREA-----S,MAW,18329
2021-01-09T05:00+00:00Z,2021-01-09T06:00+00:00Z,10YPL-AREA-----S,MAW,19064
2021-01-09T06:00+00:00Z,2021-01-09T07:00+00:00Z,10YPL-AREA-----S,MAW,19933
2021-01-09T07:00+00:00Z,2021-01-09T08:00+00:00Z,10YPL-AREA-----S,MAW,21169
2021-01-09T08:00+00:00Z,2021-01-09T09:00+00:00Z,10YPL-AREA-----S,MAW,21904
2021-01-09T09:00+00:00Z,2021-01-09T10:00+00:00Z,10YPL-AREA-----S,MAW,22213
2021-01-09T10:00+00:00Z,2021-01-09T11:00+00:00Z,10YPL-AREA-----S,MAW,22201
2021-01-09T11:00+00:00Z,2021-01-09T12:00+00:00Z,10YPL-AREA-----S,MAW,22001
2021-01-09T12:00+00:00Z,2021-01-09T13:00+00:00Z,10YPL-AREA-----S,MAW,21416
2021-01-09T13:00+00:00Z,2021-01-09T14:00+00:00Z,10YPL-AREA-----S,MAW,21332
2021-01-09T14:00+00:00Z,2021-01-09T15:00+00:00Z,10YPL-AREA-----S,MAW,21964
2021-01-09T15:00+00:00Z,2021-01-09T16:00+00:00Z,10YPL-AREA-----S,MAW,22032
2021-01-09T16:00+00:00Z,2021-01-09T17:00+00:00Z,10YPL-AREA-----S,MAW,21781
2021-01-09T17:00+00:00Z,2021-01-09T18:00+00:00Z,10YPL-AREA-----S,MAW,21530
