StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2020-12-31T23:30+00:00Z,2021-01-01T00:00+00:00Z,10Y1001A1001A92E,MAW,B18,1589
2021-01-01T00:00+00:00Z,2021-01-01T00:30+00:00Z,10Y1001A1001A92E,MAW,B18,1451
2021-01-01T00:30+00:00Z,2021-01-01T01:00+00:00Z,10Y1001A1001A92E,MAW,B18,1403
2021-01-01T01:00+00:00Z,2021-01-01T01:30+00:00Z,10Y1001A1001A92E,MAW,B18,1425
2021-01-01T01:30+00:00Z,2021-01-01T02:00+00:00Z,10Y1001A1001A92E,MAW,B18,1488
2021-01-01T02:00+00:00Z,2021-01-01T02:30+00:00Z,10Y1001A1001A92E,MAW,B18,1703
2021-01-01T02:30+00:00Z,2021-01-01T03:00+00:00Z,10Y1001A1001A92E,MAW,B18,1846
2021-01-01T03:00+00:00Z,2021-01-01T03:30+00:00Z,10Y1001A1001A92E,MAW,B18,1803
2021-01-01T03:30+00:00Z,2021-01-01T04:00+00:00Z,10Y1001A1001A92E,MAW,B18,1965
2021-01-01T04:00+00:00Z,2021-01-01T04:30+00:00Z,10Y1001A1001A92E,MAW,B18,1863
2021-01-01T04:30+00:00Z,2021-01-01T05:00+00:00Z,10Y1001A1001A92E,MAW,B18,1974
2021-01-01T05:00+00:00Z,2021-01-01T05:30+00:00Z,10Y1001A1001A92E,MAW,B18,1979
2021-01-01T05:30+00:00Z,2021-01-01T06:00+00:00Z,10Y1001A1001A92E,MAW,B18,2055
2021-01-01T06:00+00:00Z,2021-01-01T06:30+00:00Z,10Y1001A1001A92E,MAW,B18,1988
2021-01-01T06:30+00:00Z,2021-01-01T07:00+00:00Z,10Y1001A1001A92E,MAW,B18,2029
2021-01-01T07:00+00:00Z,2021-01-01T07:30+00:00Z,10Y1001A1001A92E,MAW,B18,2213
2021-01-01T07:30+00:00Z,2021-01-01T08:00+00:00Z,10Y1001A1001A92E,MAW,B18,2267
2021-01-01T08:00+00:00Z,2021-01-01T08:30+00:00Z,10Y1001A1001A92E,MAW,B18,2398
2021-01-01T08:30+00:00Z,2021-01-01T09:00+00:00Z,10Y1001A1001A92E,MAW,B18,59
2021-01-01T09:00+00:00Z,2021-01-01T09:30+00:00Z,10Y1001A1001A92E,MAW,B18,2378
2021-01-01T09:30+00:00Z,2021-01-01T10:00+00:00Z,10Y1001A1001A92E,MAW,B18,2429
2021-01-01T10:00+00:00Z,2021-01-01T10:30+00:00Z,10Y1001A1001A92E,MAW,B18,2404
2021-01-01T10:30+00:00Z,2021-01-01T11:00+00:00Z,10Y1001A1001A92E,MAW,B18,2422
