StartTime,EndTime,AreaID,UnitName,Load
2021-01-01T15:45+00:00Z,2021-01-01T16:00+00:00Z,10YNL----------L,MAW,13841
2021-01-01T16:00+00:00Z,2021-01-01T16:15+00:00Z,10YNL----------L,MAW,14118
2021-01-01T16:15+00:00Z,2021-01-01T16:30+00:00Z,10YNL----------L,MAW,14300
2021-01-01T16:30+00:00Z,2021-01-01T16:45+00:00Z,10YNL----------L,MAW,14293
2021-01-01T16:45+00:00Z,2021-01-01T17:00+00:00Z,10YNL----------L,MAW,14029
2021-01-01T17:00+00:00Z,2021-01-01T17:15+00:00Z,10YNL----------L,MAW,13905
2021-01-01T17:15+00:00Z,2021-01-01T17:30+00:00Z,10YNL----------L,MAW,13769
2021-01-01T17:30+00:00Z,2021-01-01T17:45+00:00Z,10YNL----------L,MAW,13656
2021-01-01T17:45+00:00Z,2021-01-01T18:00+00:00Z,10YNL----------L,MAW,13554
2021-01-01T18:00+00:00Z,2021-01-01T18:15+00:00Z,10YNL----------L,MAW,13435
2021-01-01T18:15+00:00Z,2021-01-01T18:30+00:00Z,10YNL----------L,MAW,13325
2021-01-01T18:30+00:00Z,2021-01-01T18:45+00:00Z,10YNL----------L,MAW,13276
2021-01-01T18:45+00:00Z,2021-01-01T19:00+00:00Z,10YNL----------L,MAW,13121
2021-01-01T19:00+00:00Z,2021-01-01T19:15+00:00Z,10YNL----------L,MAW,13030
2021-01-01T19:15+00:00Z,2021-01-01T19:30+00:00Z,10YNL----------L,MAW,12778
2021-01-01T19:30+00:00Z,2021-01-01T19:45+00:00Z,10YNL----------L,MAW,12619
2021-01-01T19:45+00:00Z,2021-01-01T20:00+00:00Z,10YNL----------L,MAW,12465
2021-01-01T20:00+00:00Z,2021-01-01T20:15+00:00Z,10YNL----------L,MAW,12362
2021-01-01T20:15+00:00Z,2021-01-01T20:30+00:00Z,10YNL----------L,MAW,12255
2021-01-01T20:30+00:00Z,2021-01-01T20:45+00:00Z,10YNL----------L,MAW,12147
2021-01-01T20:45+00:00Z,2021-01-01T21:00+00:00Z,10YNL----------L,MAW,12003
2021-01-01T21:00+00:00Z,2021-01-01T21:15+00:00Z,10YNL----------L,MAW,11890
2021-01-01T21:15+00:00Z,2021-01-01T21:30+00:00Z,10YNL----------L,MAW,11669
2021-01-01T21:30+00:00Z,2021-01-01T21:45+00:00Z,10YNL----------L,MAW,11558
2021-01-01T21:45+00:00Z,2021-01-01T22:00+00:00Z,10YNL----------L,MAW,11476
2021-01-01T22:00+00:00Z,2021-01-01T22:15+00:00Z,10YNL----------L,MAW,11348
2021-01-01T22:15+00:00Z,2021-01-01T22:30+00:00Z,10YNL----------L,MAW,11122
2021-01-01T22:30+00:00Z,2021-01-01T22:45+00:00Z,10YNL----------L,MAW,10973
2021-01-01T22:45+00:00Z,2021-01-01T23:00+00:00Z,10YNL----------L,MAW,10946
2021-01-01T23:00+00:00Z,2021-01-01T23:15+00:00Z,10YNL----------L,MAW,10888
2021-01-01T23:15+00:00Z,2021-01-01T23:30+00:00Z,10YNL----------L,MAW,10810
2021-01-01T23:30+00:00Z,2021-01-01T23:45+00:00Z,10YNL----------L,MAW,10677
2021-01-01T23:45+00:00Z,2021-01-02T00:00+00:00Z,10YNL----------L,MAW,10612
2021-01-02T00:00+00:00Z,2021-01-02T00:15+00:00Z,10YNL----------L,MAW,10574
2021-01-02T00:15+00:00Z,2021-01-02T00:30+00:00Z,10YNL----------L,MAW,10499
2021-01-02T00:30+00:00Z,2021-01-02T00:45+00:00Z,10YNL----------L,MAW,10405
2021-01-02T00:45+00:00Z,2021-01-02T01:00+00:00Z,10YNL----------L,MAW,10340
2021-01-02T01:00+00:00Z,2021-01-02T01:15+00:00Z,10YNL----------L,MAW,10287
2021-01-02T01:15+00:00Z,2021-01-02T01:30+00:00Z,10YNL----------L,MAW,10223
2021-01-02T01:30+00:00Z,2021-01-02T01:45+00:00Z,10YNL----------L,MAW,10207
2021-01-02T01:45+00:00Z,2021-01-02T02:00+00:00Z,10YNL----------L,MAW,10182
2021-01-02T02:00+00:00Z,2021-01-02T02:15+00:00Z,10YNL----------L,MAW,10190
2021-01-02T02:15+00:00Z,2021-01-02T02:30+00:00Z,10YNL----------L,MAW,10140
2021-01-02T02:30+00:00Z,2021-01-02T02:45+00:00Z,10YNL----------L,MAW,10144
2021-01-02T02:45+00:00Z,2021-01-02T03:00+00:00Z,10YNL----------L,MAW,10173
2021-01-02T03:00+00:00Z,2021-01-02T03:15+00:00Z,10YNL----------L,MAW,10185
2021-01-02T03:15+00:00Z,2021-01-02T03:30+00:00Z,10YNL----------L,MAW,10212
2021-01-02T03:30+00:00Z,2021-01-02T03:45+00:00Z,10YNL----------L,MAW,10230
2021-01-02T03:45+00:00Z,2021-01-02T04:00+00:00Z,10YNL----------L,MAW,10357
2021-01-02T04:00+00:00Z,2021-01-02T04:15+00:00Z,10YNL----------L,MAW,10398
2021-01-02T04:15+00:00Z,2021-01-02T04:30+00:00Z,10YNL----------L,MAW,10434
2021-01-02T04:30+00:00Z,2021-01-02T04:45+00:00Z,10YNL----------L,MAW,10503
2021-01-02T04:45+00:00Z,2021-01-02T05:00+00:00Z,10YNL----------L,MAW,10683
2021-01-02T05:00+00:00Z,2021-01-02T05:15+00:00Z,10YNL----------L,MAW,10802
2021-01-02T05:15+00:00Z,2021-01-02T05:30+00:00Z,10YNL----------L,MAW,10926
2021-01-02T05:30+00:00Z,2021-01-02T05:45+00:00Z,10YNL----------L,MAW,11026
2021-01-02T05:45+00:00Z,2021-01-02T06:00+00:00Z,10YNL----------L,MAW,11250
2021-01-02T06:00+00:00Z,2021-01-02T06:15+00:00Z,10YNL----------L,MAW,11391
2021-01-02T06:15+00:00Z,2021-01-02T06:30+00:00Z,10YNL----------L,MAW,11548
2021-01-02T06:30+00:00Z,2021-01-02T06:45+00:00Z,10YNL----------L,MAW,11714
2021-01-02T06:45+00:00Z,2021-01-02T07:00+00:00Z,10YNL----------L,MAW,11912
