StartTime,EndTime,AreaID,UnitName,Load
2021-01-03T09:30+00:00Z,2021-01-03T10:00+00:00Z,10Y1001A1001A92E,MAW,38314
2021-01-03T10:00+00:00Z,2021-01-03T10:30+00:00Z,10Y1001A1001A92E,MAW,39514
2021-01-03T10:30+00:00Z,2021-01-03T11:00+00:00Z,10Y1001A1001A92E,MAW,40319
2021-01-03T11:00+00:00Z,2021-01-03T11:30+00:00Z,10Y1001A1001A92E,MAW,40843
2021-01-03T11:30+00:00Z,2021-01-03T12:00+00:00Z,10Y1001A1001A92E,MAW,41699
2021-01-03T12:00+00:00Z,2021-01-03T12:30+00:00Z,10Y1001A1001A92E,MAW,42226
2021-01-03T12:30+00:00Z,2021-01-03T13:00+00:00Z,10Y1001A1001A92E,MAW,42183
2021-01-03T13:00+00:00Z,2021-01-03T13:30+00:00Z,10Y1001A1001A92E,MAW,42126
2021-01-03T13:30+00:00Z,2021-01-03T14:00+00:00Z,10Y1001A1001A92E,MAW,42098
2021-01-03T14:00+00:00Z,2021-01-03T14:30+00:00Z,10Y1001A1001A92E,MAW,41955
2021-01-03T14:30+00:00Z,2021-01-03T15:00+00:00Z,10Y1001A1001A92E,MAW,42511
2021-01-03T15:00+00:00Z,2021-01-03T15:30+00:00Z,10Y1001A1001A92E,MAW,43336
2021-01-03T15:30+00:00Z,2021-01-03T16:00+00:00Z,10Y1001A1001A92E,MAW,45497
2021-01-03T16:00+00:00Z,2021-01-03T16:30+00:00Z,10Y1001A1001A92E,MAW,47462
2021-01-03T16:30+00:00Z,2021-01-03T17:00+00:00Z,10Y1001A1001A92E,MAW,48055
2021-01-03T17:00+00:00Z,2021-01-03T17:30+00:00Z,10Y1001A1001A92E,MAW,47915
2021-01-03T17:30+00:00Z,2021-01-03T18:00+00:00Z,10Y1001A1001A92E,MAW,47028
2021-01-03T18:00+00:00Z,2021-01-03T18:30+00:00Z,10Y1001A1001A92E,MAW,45552
2021-01-03T18:30+00:00Z,2021-01-03T19:00+00:00Z,10Y1001A1001A92E,MAW,44027
2021-01-03T19:00+00:00Z,2021-01-03T19:30+00:00Z,10Y1001A1001A92E,MAW,42362
2021-01-03T19:30+00:00Z,2021-01-03T20:00+00:00Z,10Y1001A1001A92E,MAW,41314
2021-01-03T20:00+00:00Z,2021-01-03T20:30+00:00Z,10Y1001A1001A92E,MAW,39748
2021-01-03T20:30+00:00Z,2021-01-03T21:00+00:00Z,10Y1001A1001A92E,MAW,38335
2021-01-03T21:00+00:00Z,2021-01-03T21:30+00:00Z,10Y1001A1001A92E,MAW,36793
2021-01-03T21:30+00:00Z,2021-01-03T22:00+00:00Z,10Y1001A1001A92E,MAW,34676
2021-01-03T22:00+00:00Z,2021-01-03T22:30+00:00Z,10Y1001A1001A92E,MAW,32948
2021-01-03T22:30+00:00Z,2021-01-03T23:00+00:00Z,10Y1001A1001A92E,MAW,31471
