StartTime,EndTime,AreaID,UnitName,PsrType,quantity,time_interval
2020-12-31 23:30:00+00:00,2021-01-01 00:00:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 00:00:00+00:00,2021-01-01 00:30:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 00:30:00+00:00,2021-01-01 01:00:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 01:00:00+00:00,2021-01-01 01:30:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 01:30:00+00:00,2021-01-01 02:00:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 02:00:00+00:00,2021-01-01 02:30:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 02:30:00+00:00,2021-01-01 03:00:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 03:00:00+00:00,2021-01-01 03:30:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 03:30:00+00:00,2021-01-01 04:00:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 04:00:00+00:00,2021-01-01 04:30:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 04:30:00+00:00,2021-01-01 05:00:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 05:00:00+00:00,2021-01-01 05:30:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 05:30:00+00:00,2021-01-01 06:00:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 06:00:00+00:00,2021-01-01 06:30:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 06:30:00+00:00,2021-01-01 07:00:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 07:00:00+00:00,2021-01-01 07:30:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 07:30:00+00:00,2021-01-01 08:00:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 08:00:00+00:00,2021-01-01 08:30:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 08:30:00+00:00,2021-01-01 09:00:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 09:00:00+00:00,2021-01-01 09:30:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 09:30:00+00:00,2021-01-01 10:00:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 10:00:00+00:00,2021-01-01 10:30:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 10:30:00+00:00,2021-01-01 11:00:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 11:00:00+00:00,2021-01-01 11:30:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 11:30:00+00:00,2021-01-01 12:00:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 12:00:00+00:00,2021-01-01 12:30:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 12:30:00+00:00,2021-01-01 13:00:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 13:00:00+00:00,2021-01-01 13:30:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
2021-01-01 13:30:00+00:00,2021-01-01 14:00:00+00:00,10Y1001A1001A92E,MAW,B10,0,0 days 00:30:00
