StartTime,EndTime,AreaID,UnitName,PsrType,quantity,time_interval
2020-12-31 23:30:00+00:00,2021-01-01 00:00:00+00:00,10Y1001A1001A92E,MAW,B01,3116,0 days 00:30:00
2021-01-01 00:00:00+00:00,2021-01-01 00:30:00+00:00,10Y1001A1001A92E,MAW,B01,3118,0 days 00:30:00
2021-01-01 00:30:00+00:00,2021-01-01 01:00:00+00:00,10Y1001A1001A92E,MAW,B01,3087,0 days 00:30:00
2021-01-01 01:00:00+00:00,2021-01-01 01:30:00+00:00,10Y1001A1001A92E,MAW,B01,3117,0 days 00:30:00
2021-01-01 01:30:00+00:00,2021-01-01 02:00:00+00:00,10Y1001A1001A92E,MAW,B01,3113,0 days 00:30:00
2021-01-01 02:00:00+00:00,2021-01-01 02:30:00+00:00,10Y1001A1001A92E,MAW,B01,3111,0 days 00:30:00
2021-01-01 02:30:00+00:00,2021-01-01 03:00:00+00:00,10Y1001A1001A92E,MAW,B01,3116,0 days 00:30:00
2021-01-01 03:00:00+00:00,2021-01-01 03:30:00+00:00,10Y1001A1001A92E,MAW,B01,3116,0 days 00:30:00
2021-01-01 03:30:00+00:00,2021-01-01 04:00:00+00:00,10Y1001A1001A92E,MAW,B01,3115,0 days 00:30:00
2021-01-01 04:00:00+00:00,2021-01-01 04:30:00+00:00,10Y1001A1001A92E,MAW,B01,3118,0 days 00:30:00
2021-01-01 04:30:00+00:00,2021-01-01 05:00:00+00:00,10Y1001A1001A92E,MAW,B01,3121,0 days 00:30:00
2021-01-01 05:00:00+00:00,2021-01-01 05:30:00+00:00,10Y1001A1001A92E,MAW,B01,3117,0 days 00:30:00
2021-01-01 05:30:00+00:00,2021-01-01 06:00:00+00:00,10Y1001A1001A92E,MAW,B01,3119,0 days 00:30:00
2021-01-01 06:00:00+00:00,2021-01-01 06:30:00+00:00,10Y1001A1001A92E,MAW,B01,3119,0 days 00:30:00
2021-01-01 06:30:00+00:00,2021-01-01 07:00:00+00:00,10Y1001A1001A92E,MAW,B01,3114,0 days 00:30:00
2021-01-01 07:00:00+00:00,2021-01-01 07:30:00+00:00,10Y1001A1001A92E,MAW,B01,3112,0 days 00:30:00
2021-01-01 07:30:00+00:00,2021-01-01 08:00:00+00:00,10Y1001A1001A92E,MAW,B01,3113,0 days 00:30:00
2021-01-01 08:00:00+00:00,2021-01-01 08:30:00+00:00,10Y1001A1001A92E,MAW,B01,3118,0 days 00:30:00
2021-01-01 08:30:00+00:00,2021-01-01 09:00:00+00:00,10Y1001A1001A92E,MAW,B01,3112,0 days 00:30:00
2021-01-01 09:00:00+00:00,2021-01-01 09:30:00+00:00,10Y1001A1001A92E,MAW,B01,3118,0 days 00:30:00
2021-01-01 09:30:00+00:00,2021-01-01 10:00:00+00:00,10Y1001A1001A92E,MAW,B01,3113,0 days 00:30:00
2021-01-01 10:00:00+00:00,2021-01-01 10:30:00+00:00,10Y1001A1001A92E,MAW,B01,3117,0 days 00:30:00
2021-01-01 10:30:00+00:00,2021-01-01 11:00:00+00:00,10Y1001A1001A92E,MAW,B01,3116,0 days 00:30:00
2021-01-01 11:00:00+00:00,2021-01-01 11:30:00+00:00,10Y1001A1001A92E,MAW,B01,3112,0 days 00:30:00
2021-01-01 11:30:00+00:00,2021-01-01 12:00:00+00:00,10Y1001A1001A92E,MAW,B01,3112,0 days 00:30:00
2021-01-01 12:00:00+00:00,2021-01-01 12:30:00+00:00,10Y1001A1001A92E,MAW,B01,3115,0 days 00:30:00
2021-01-01 12:30:00+00:00,2021-01-01 13:00:00+00:00,10Y1001A1001A92E,MAW,B01,3102,0 days 00:30:00
2021-01-01 13:00:00+00:00,2021-01-01 13:30:00+00:00,10Y1001A1001A92E,MAW,B01,3114,0 days 00:30:00
2021-01-01 13:30:00+00:00,2021-01-01 14:00:00+00:00,10Y1001A1001A92E,MAW,B01,3107,0 days 00:30:00
2021-01-01 14:00:00+00:00,2021-01-01 14:30:00+00:00,10Y1001A1001A92E,MAW,B01,3102,0 days 00:30:00
2021-01-01 14:30:00+00:00,2021-01-01 15:00:00+00:00,10Y1001A1001A92E,MAW,B01,3076,0 days 00:30:00
2021-01-01 15:00:00+00:00,2021-01-01 15:30:00+00:00,10Y1001A1001A92E,MAW,B01,3079,0 days 00:30:00
2021-01-01 15:30:00+00:00,2021-01-01 16:00:00+00:00,10Y1001A1001A92E,MAW,B01,3074,0 days 00:30:00
2021-01-01 16:00:00+00:00,2021-01-01 16:30:00+00:00,10Y1001A1001A92E,MAW,B01,3077,0 days 00:30:00
2021-01-01 16:30:00+00:00,2021-01-01 17:00:00+00:00,10Y1001A1001A92E,MAW,B01,3076,0 days 00:30:00
2021-01-01 17:00:00+00:00,2021-01-01 17:30:00+00:00,10Y1001A1001A92E,MAW,B01,3080,0 days 00:30:00
2021-01-01 17:30:00+00:00,2021-01-01 18:00:00+00:00,10Y1001A1001A92E,MAW,B01,3076,0 days 00:30:00
2021-01-01 18:00:00+00:00,2021-01-01 18:30:00+00:00,10Y1001A1001A92E,MAW,B01,3077,0 days 00:30:00
2021-01-01 18:30:00+00:00,2021-01-01 19:00:00+00:00,10Y1001A1001A92E,MAW,B01,3047,0 days 00:30:00
2021-01-01 19:00:00+00:00,2021-01-01 19:30:00+00:00,10Y1001A1001A92E,MAW,B01,3040,0 days 00:30:00
2021-01-01 19:30:00+00:00,2021-01-01 20:00:00+00:00,10Y1001A1001A92E,MAW,B01,3051,0 days 00:30:00
