StartTime,EndTime,AreaID,UnitName,PsrType,quantity,time_interval
2020-12-31 23:00:00+00:00,2021-01-01 00:00:00+00:00,10YSE-1--------K,MAW,B19,978,0 days 01:00:00
2021-01-01 00:00:00+00:00,2021-01-01 01:00:00+00:00,10YSE-1--------K,MAW,B19,913,0 days 01:00:00
2021-01-01 01:00:00+00:00,2021-01-01 02:00:00+00:00,10YSE-1--------K,MAW,B19,914,0 days 01:00:00
2021-01-01 02:00:00+00:00,2021-01-01 03:00:00+00:00,10YSE-1--------K,MAW,B19,959,0 days 01:00:00
2021-01-01 03:00:00+00:00,2021-01-01 04:00:00+00:00,10YSE-1--------K,MAW,B19,996,0 days 01:00:00
2021-01-01 04:00:00+00:00,2021-01-01 05:00:00+00:00,10YSE-1--------K,MAW,B19,1008,0 days 01:00:00
2021-01-01 05:00:00+00:00,2021-01-01 06:00:00+00:00,10YSE-1--------K,MAW,B19,932,0 days 01:00:00
2021-01-01 06:00:00+00:00,2021-01-01 07:00:00+00:00,10YSE-1--------K,MAW,B19,931,0 days 01:00:00
2021-01-01 07:00:00+00:00,2021-01-01 08:00:00+00:00,10YSE-1--------K,MAW,B19,917,0 days 01:00:00
2021-01-01 08:00:00+00:00,2021-01-01 09:00:00+00:00,10YSE-1--------K,MAW,B19,862,0 days 01:00:00
2021-01-01 09:00:00+00:00,2021-01-01 10:00:00+00:00,10YSE-1--------K,MAW,B19,733,0 days 01:00:00
2021-01-01 10:00:00+00:00,2021-01-01 11:00:00+00:00,10YSE-1--------K,MAW,B19,596,0 days 01:00:00
2021-01-01 11:00:00+00:00,2021-01-01 12:00:00+00:00,10YSE-1--------K,MAW,B19,546,0 days 01:00:00
2021-01-01 12:00:00+00:00,2021-01-01 13:00:00+00:00,10YSE-1--------K,MAW,B19,522,0 days 01:00:00
2021-01-01 13:00:00+00:00,2021-01-01 14:00:00+00:00,10YSE-1--------K,MAW,B19,526,0 days 01:00:00
2021-01-01 14:00:00+00:00,2021-01-01 15:00:00+00:00,10YSE-1--------K,MAW,B19,563,0 days 01:00:00
2021-01-01 15:00:00+00:00,2021-01-01 16:00:00+00:00,10YSE-1--------K,MAW,B19,588,0 days 01:00:00
2021-01-01 16:00:00+00:00,2021-01-01 17:00:00+00:00,10YSE-1--------K,MAW,B19,552,0 days 01:00:00
