StartTime,EndTime,AreaID,UnitName,PsrType,quantity,time_interval
2020-12-31 23:30:00+00:00,2021-01-01 00:00:00+00:00,10Y1001A1001A92E,MAW,B19,3563,0 days 00:30:00
2021-01-01 00:00:00+00:00,2021-01-01 00:30:00+00:00,10Y1001A1001A92E,MAW,B19,3505,0 days 00:30:00
2021-01-01 00:30:00+00:00,2021-01-01 01:00:00+00:00,10Y1001A1001A92E,MAW,B19,3447,0 days 00:30:00
2021-01-01 01:00:00+00:00,2021-01-01 01:30:00+00:00,10Y1001A1001A92E,MAW,B19,3270,0 days 00:30:00
2021-01-01 01:30:00+00:00,2021-01-01 02:00:00+00:00,10Y1001A1001A92E,MAW,B19,3210,0 days 00:30:00
2021-01-01 02:00:00+00:00,2021-01-01 02:30:00+00:00,10Y1001A1001A92E,MAW,B19,3136,0 days 00:30:00
2021-01-01 02:30:00+00:00,2021-01-01 03:00:00+00:00,10Y1001A1001A92E,MAW,B19,3201,0 days 00:30:00
2021-01-01 03:00:00+00:00,2021-01-01 03:30:00+00:00,10Y1001A1001A92E,MAW,B19,3178,0 days 00:30:00
2021-01-01 03:30:00+00:00,2021-01-01 04:00:00+00:00,10Y1001A1001A92E,MAW,B19,3140,0 days 00:30:00
2021-01-01 04:00:00+00:00,2021-01-01 04:30:00+00:00,10Y1001A1001A92E,MAW,B19,3166,0 days 00:30:00
2021-01-01 04:30:00+00:00,2021-01-01 05:00:00+00:00,10Y1001A1001A92E,MAW,B19,3288,0 days 00:30:00
2021-01-01 05:00:00+00:00,2021-01-01 05:30:00+00:00,10Y1001A1001A92E,MAW,B19,3303,0 days 00:30:00
2021-01-01 05:30:00+00:00,2021-01-01 06:00:00+00:00,10Y1001A1001A92E,MAW,B19,3196,0 days 00:30:00
2021-01-01 06:00:00+00:00,2021-01-01 06:30:00+00:00,10Y1001A1001A92E,MAW,B19,3284,0 days 00:30:00
2021-01-01 06:30:00+00:00,2021-01-01 07:00:00+00:00,10Y1001A1001A92E,MAW,B19,3283,0 days 00:30:00
2021-01-01 07:00:00+00:00,2021-01-01 07:30:00+00:00,10Y1001A1001A92E,MAW,B19,3256,0 days 00:30:00
2021-01-01 07:30:00+00:00,2021-01-01 08:00:00+00:00,10Y1001A1001A92E,MAW,B19,3291,0 days 00:30:00
2021-01-01 08:00:00+00:00,2021-01-01 08:30:00+00:00,10Y1001A1001A92E,MAW,B19,3350,0 days 00:30:00
2021-01-01 08:30:00+00:00,2021-01-01 09:00:00+00:00,10Y1001A1001A92E,MAW,B19,1412,0 days 00:30:00
2021-01-01 09:00:00+00:00,2021-01-01 09:30:00+00:00,10Y1001A1001A92E,MAW,B19,3348,0 days 00:30:00
2021-01-01 09:30:00+00:00,2021-01-01 10:00:00+00:00,10Y1001A1001A92E,MAW,B19,3236,0 days 00:30:00
2021-01-01 10:00:00+00:00,2021-01-01 10:30:00+00:00,10Y1001A1001A92E,MAW,B19,3104,0 days 00:30:00
2021-01-01 10:30:00+00:00,2021-01-01 11:00:00+00:00,10Y1001A1001A92E,MAW,B19,3095,0 days 00:30:00
2021-01-01 11:00:00+00:00,2021-01-01 11:30:00+00:00,10Y1001A1001A92E,MAW,B19,2990,0 days 00:30:00
2021-01-01 11:30:00+00:00,2021-01-01 12:00:00+00:00,10Y1001A1001A92E,MAW,B19,2891,0 days 00:30:00
2021-01-01 12:00:00+00:00,2021-01-01 12:30:00+00:00,10Y1001A1001A92E,MAW,B19,2915,0 days 00:30:00
2021-01-01 12:30:00+00:00,2021-01-01 13:00:00+00:00,10Y1001A1001A92E,MAW,B19,2999,0 days 00:30:00
