StartTime,EndTime,AreaID,UnitName,PsrType,quantity,time_interval
2020-12-31 23:00:00+00:00,2021-01-01 00:00:00+00:00,10YIT-GRTN-----B,MAW,B11,2581,0 days 01:00:00
2021-01-01 00:00:00+00:00,2021-01-01 01:00:00+00:00,10YIT-GRTN-----B,MAW,B11,2454,0 days 01:00:00
2021-01-01 01:00:00+00:00,2021-01-01 02:00:00+00:00,10YIT-GRTN-----B,MAW,B11,2363,0 days 01:00:00
2021-01-01 02:00:00+00:00,2021-01-01 03:00:00+00:00,10YIT-GRTN-----B,MAW,B11,2381,0 days 01:00:00
2021-01-01 03:00:00+00:00,2021-01-01 04:00:00+00:00,10YIT-GRTN-----B,MAW,B11,2445,0 days 01:00:00
2021-01-01 04:00:00+00:00,2021-01-01 05:00:00+00:00,10YIT-GRTN-----B,MAW,B11,2497,0 days 01:00:00
2021-01-01 05:00:00+00:00,2021-01-01 06:00:00+00:00,10YIT-GRTN-----B,MAW,B11,2566,0 days 01:00:00
2021-01-01 06:00:00+00:00,2021-01-01 07:00:00+00:00,10YIT-GRTN-----B,MAW,B11,3175,0 days 01:00:00
2021-01-01 07:00:00+00:00,2021-01-01 08:00:00+00:00,10YIT-GRTN-----B,MAW,B11,3280,0 days 01:00:00
2021-01-01 08:00:00+00:00,2021-01-01 09:00:00+00:00,10YIT-GRTN-----B,MAW,B11,3142,0 days 01:00:00
2021-01-01 09:00:00+00:00,2021-01-01 10:00:00+00:00,10YIT-GRTN-----B,MAW,B11,3129,0 days 01:00:00
2021-01-01 10:00:00+00:00,2021-01-01 11:00:00+00:00,10YIT-GRTN-----B,MAW,B11,3500,0 days 01:00:00
2021-01-01 11:00:00+00:00,2021-01-01 12:00:00+00:00,10YIT-GRTN-----B,MAW,B11,3208,0 days 01:00:00
2021-01-01 12:00:00+00:00,2021-01-01 13:00:00+00:00,10YIT-GRTN-----B,MAW,B11,2864,0 days 01:00:00
2021-01-01 13:00:00+00:00,2021-01-01 14:00:00+00:00,10YIT-GRTN-----B,MAW,B11,3104,0 days 01:00:00
2021-01-01 14:00:00+00:00,2021-01-01 15:00:00+00:00,10YIT-GRTN-----B,MAW,B11,3592,0 days 01:00:00
2021-01-01 15:00:00+00:00,2021-01-01 16:00:00+00:00,10YIT-GRTN-----B,MAW,B11,4374,0 days 01:00:00
2021-01-01 16:00:00+00:00,2021-01-01 17:00:00+00:00,10YIT-GRTN-----B,MAW,B11,4538,0 days 01:00:00
2021-01-01 17:00:00+00:00,2021-01-01 18:00:00+00:00,10YIT-GRTN-----B,MAW,B11,4420,0 days 01:00:00
2021-01-01 18:00:00+00:00,2021-01-01 19:00:00+00:00,10YIT-GRTN-----B,MAW,B11,3800,0 days 01:00:00
2021-01-01 19:00:00+00:00,2021-01-01 20:00:00+00:00,10YIT-GRTN-----B,MAW,B11,3536,0 days 01:00:00
2021-01-01 20:00:00+00:00,2021-01-01 21:00:00+00:00,10YIT-GRTN-----B,MAW,B11,3208,0 days 01:00:00
2021-01-01 21:00:00+00:00,2021-01-01 22:00:00+00:00,10YIT-GRTN-----B,MAW,B11,2826,0 days 01:00:00
2021-01-01 22:00:00+00:00,2021-01-01 23:00:00+00:00,10YIT-GRTN-----B,MAW,B11,2601,0 days 01:00:00
2021-01-01 23:00:00+00:00,2021-01-02 00:00:00+00:00,10YIT-GRTN-----B,MAW,B11,2476,0 days 01:00:00
2021-01-02 00:00:00+00:00,2021-01-02 01:00:00+00:00,10YIT-GRTN-----B,MAW,B11,2412,0 days 01:00:00
