StartTime,EndTime,AreaID,UnitName,PsrType,quantity,time_interval
2020-12-31 23:30:00+00:00,2021-01-01 00:00:00+00:00,10Y1001A1001A92E,MAW,B11,385,0 days 00:30:00
2021-01-01 00:00:00+00:00,2021-01-01 00:30:00+00:00,10Y1001A1001A92E,MAW,B11,382,0 days 00:30:00
2021-01-01 00:30:00+00:00,2021-01-01 01:00:00+00:00,10Y1001A1001A92E,MAW,B11,349,0 days 00:30:00
2021-01-01 01:00:00+00:00,2021-01-01 01:30:00+00:00,10Y1001A1001A92E,MAW,B11,334,0 days 00:30:00
2021-01-01 01:30:00+00:00,2021-01-01 02:00:00+00:00,10Y1001A1001A92E,MAW,B11,330,0 days 00:30:00
2021-01-01 02:00:00+00:00,2021-01-01 02:30:00+00:00,10Y1001A1001A92E,MAW,B11,327,0 days 00:30:00
2021-01-01 02:30:00+00:00,2021-01-01 03:00:00+00:00,10Y1001A1001A92E,MAW,B11,328,0 days 00:30:00
2021-01-01 03:00:00+00:00,2021-01-01 03:30:00+00:00,10Y1001A1001A92E,MAW,B11,316,0 days 00:30:00
2021-01-01 03:30:00+00:00,2021-01-01 04:00:00+00:00,10Y1001A1001A92E,MAW,B11,315,0 days 00:30:00
2021-01-01 04:00:00+00:00,2021-01-01 04:30:00+00:00,10Y1001A1001A92E,MAW,B11,315,0 days 00:30:00
2021-01-01 04:30:00+00:00,2021-01-01 05:00:00+00:00,10Y1001A1001A92E,MAW,B11,314,0 days 00:30:00
2021-01-01 05:00:00+00:00,2021-01-01 05:30:00+00:00,10Y1001A1001A92E,MAW,B11,314,0 days 00:30:00
2021-01-01 05:30:00+00:00,2021-01-01 06:00:00+00:00,10Y1001A1001A92E,MAW,B11,316,0 days 00:30:00
2021-01-01 06:00:00+00:00,2021-01-01 06:30:00+00:00,10Y1001A1001A92E,MAW,B11,335,0 days 00:30:00
2021-01-01 06:30:00+00:00,2021-01-01 07:00:00+00:00,10Y1001A1001A92E,MAW,B11,383,0 days 00:30:00
2021-01-01 07:00:00+00:00,2021-01-01 07:30:00+00:00,10Y1001A1001A92E,MAW,B11,388,0 days 00:30:00
2021-01-01 07:30:00+00:00,2021-01-01 08:00:00+00:00,10Y1001A1001A92E,MAW,B11,401,0 days 00:30:00
2021-01-01 08:00:00+00:00,2021-01-01 08:30:00+00:00,10Y1001A1001A92E,MAW,B11,402,0 days 00:30:00
2021-01-01 08:30:00+00:00,2021-01-01 09:00:00+00:00,10Y1001A1001A92E,MAW,B11,419,0 days 00:30:00
2021-01-01 09:00:00+00:00,2021-01-01 09:30:00+00:00,10Y1001A1001A92E,MAW,B11,419,0 days 00:30:00
2021-01-01 09:30:00+00:00,2021-01-01 10:00:00+00:00,10Y1001A1001A92E,MAW,B11,426,0 days 00:30:00
2021-01-01 10:00:00+00:00,2021-01-01 10:30:00+00:00,10Y1001A1001A92E,MAW,B11,426,0 days 00:30:00
2021-01-01 10:30:00+00:00,2021-01-01 11:00:00+00:00,10Y1001A1001A92E,MAW,B11,418,0 days 00:30:00
2021-01-01 11:00:00+00:00,2021-01-01 11:30:00+00:00,10Y1001A1001A92E,MAW,B11,413,0 days 00:30:00
2021-01-01 11:30:00+00:00,2021-01-01 12:00:00+00:00,10Y1001A1001A92E,MAW,B11,402,0 days 00:30:00
2021-01-01 12:00:00+00:00,2021-01-01 12:30:00+00:00,10Y1001A1001A92E,MAW,B11,412,0 days 00:30:00
2021-01-01 12:30:00+00:00,2021-01-01 13:00:00+00:00,10Y1001A1001A92E,MAW,B11,430,0 days 00:30:00
2021-01-01 13:00:00+00:00,2021-01-01 13:30:00+00:00,10Y1001A1001A92E,MAW,B11,431,0 days 00:30:00
2021-01-01 13:30:00+00:00,2021-01-01 14:00:00+00:00,10Y1001A1001A92E,MAW,B11,395,0 days 00:30:00
2021-01-01 14:00:00+00:00,2021-01-01 14:30:00+00:00,10Y1001A1001A92E,MAW,B11,395,0 days 00:30:00
