StartTime,EndTime,AreaID,UnitName,PsrType,quantity,time_interval
2020-12-31 23:00:00+00:00,2021-01-01 00:00:00+00:00,10YES-REE------0,MAW,B19,7001,0 days 01:00:00
2021-01-01 00:00:00+00:00,2021-01-01 01:00:00+00:00,10YES-REE------0,MAW,B19,7256,0 days 01:00:00
2021-01-01 01:00:00+00:00,2021-01-01 02:00:00+00:00,10YES-REE------0,MAW,B19,7951,0 days 01:00:00
2021-01-01 02:00:00+00:00,2021-01-01 03:00:00+00:00,10YES-REE------0,MAW,B19,8791,0 days 01:00:00
2021-01-01 03:00:00+00:00,2021-01-01 04:00:00+00:00,10YES-REE------0,MAW,B19,9209,0 days 01:00:00
2021-01-01 04:00:00+00:00,2021-01-01 05:00:00+00:00,10YES-REE------0,MAW,B19,9454,0 days 01:00:00
2021-01-01 05:00:00+00:00,2021-01-01 06:00:00+00:00,10YES-REE------0,MAW,B19,9970,0 days 01:00:00
2021-01-01 06:00:00+00:00,2021-01-01 07:00:00+00:00,10YES-REE------0,MAW,B19,10461,0 days 01:00:00
2021-01-01 07:00:00+00:00,2021-01-01 08:00:00+00:00,10YES-REE------0,MAW,B19,10788,0 days 01:00:00
2021-01-01 08:00:00+00:00,2021-01-01 09:00:00+00:00,10YES-REE------0,MAW,B19,10565,0 days 01:00:00
2021-01-01 09:00:00+00:00,2021-01-01 10:00:00+00:00,10YES-REE------0,MAW,B19,10593,0 days 01:00:00
2021-01-01 10:00:00+00:00,2021-01-01 11:00:00+00:00,10YES-REE------0,MAW,B19,11267,0 days 01:00:00
2021-01-01 11:00:00+00:00,2021-01-01 12:00:00+00:00,10YES-REE------0,MAW,B19,11815,0 days 01:00:00
2021-01-01 12:00:00+00:00,2021-01-01 13:00:00+00:00,10YES-REE------0,MAW,B19,11863,0 days 01:00:00
2021-01-01 13:00:00+00:00,2021-01-01 14:00:00+00:00,10YES-REE------0,MAW,B19,11701,0 days 01:00:00
2021-01-01 14:00:00+00:00,2021-01-01 15:00:00+00:00,10YES-REE------0,MAW,B19,11085,0 days 01:00:00
2021-01-01 15:00:00+00:00,2021-01-01 16:00:00+00:00,10YES-REE------0,MAW,B19,10391,0 days 01:00:00
2021-01-01 16:00:00+00:00,2021-01-01 17:00:00+00:00,10YES-REE------0,MAW,B19,10015,0 days 01:00:00
2021-01-01 17:00:00+00:00,2021-01-01 18:00:00+00:00,10YES-REE------0,MAW,B19,10110,0 days 01:00:00
2021-01-01 18:00:00+00:00,2021-01-01 19:00:00+00:00,10YES-REE------0,MAW,B19,10069,0 days 01:00:00
2021-01-01 19:00:00+00:00,2021-01-01 20:00:00+00:00,10YES-REE------0,MAW,B19,10395,0 days 01:00:00
2021-01-01 20:00:00+00:00,2021-01-01 21:00:00+00:00,10YES-REE------0,MAW,B19,10262,0 days 01:00:00
2021-01-01 21:00:00+00:00,2021-01-01 22:00:00+00:00,10YES-REE------0,MAW,B19,10258,0 days 01:00:00
2021-01-01 22:00:00+00:00,2021-01-01 23:00:00+00:00,10YES-REE------0,MAW,B19,10170,0 days 01:00:00
2021-01-01 23:00:00+00:00,2021-01-02 00:00:00+00:00,10YES-REE------0,MAW,B19,10165,0 days 01:00:00
2021-01-02 00:00:00+00:00,2021-01-02 01:00:00+00:00,10YES-REE------0,MAW,B19,10391,0 days 01:00:00
2021-01-02 01:00:00+00:00,2021-01-02 02:00:00+00:00,10YES-REE------0,MAW,B19,10516,0 days 01:00:00
2021-01-02 02:00:00+00:00,2021-01-02 03:00:00+00:00,10YES-REE------0,MAW,B19,10443,0 days 01:00:00
2021-01-02 03:00:00+00:00,2021-01-02 04:00:00+00:00,10YES-REE------0,MAW,B19,10690,0 days 01:00:00
2021-01-02 04:00:00+00:00,2021-01-02 05:00:00+00:00,10YES-REE------0,MAW,B19,11014,0 days 01:00:00
2021-01-02 05:00:00+00:00,2021-01-02 06:00:00+00:00,10YES-REE------0,MAW,B19,11119,0 days 01:00:00
2021-01-02 06:00:00+00:00,2021-01-02 07:00:00+00:00,10YES-REE------0,MAW,B19,11268,0 days 01:00:00
2021-01-02 07:00:00+00:00,2021-01-02 08:00:00+00:00,10YES-REE------0,MAW,B19,11629,0 days 01:00:00
2021-01-02 08:00:00+00:00,2021-01-02 09:00:00+00:00,10YES-REE------0,MAW,B19,11788,0 days 01:00:00
2021-01-02 09:00:00+00:00,2021-01-02 10:00:00+00:00,10YES-REE------0,MAW,B19,11824,0 days 01:00:00
2021-01-02 10:00:00+00:00,2021-01-02 11:00:00+00:00,10YES-REE------0,MAW,B19,12069,0 days 01:00:00
2021-01-02 11:00:00+00:00,2021-01-02 12:00:00+00:00,10YES-REE------0,MAW,B19,12142,0 days 01:00:00
2021-01-02 12:00:00+00:00,2021-01-02 13:00:00+00:00,10YES-REE------0,MAW,B19,12330,0 days 01:00:00
2021-01-02 13:00:00+00:00,2021-01-02 14:00:00+00:00,10YES-REE------0,MAW,B19,12310,0 days 01:00:00
2021-01-02 14:00:00+00:00,2021-01-02 15:00:00+00:00,10YES-REE------0,MAW,B19,12113,0 days 01:00:00
2021-01-02 15:00:00+00:00,2021-01-02 16:00:00+00:00,10YES-REE------0,MAW,B19,11789,0 days 01:00:00
2021-01-02 16:00:00+00:00,2021-01-02 17:00:00+00:00,10YES-REE------0,MAW,B19,11613,0 days 01:00:00
2021-01-02 17:00:00+00:00,2021-01-02 18:00:00+00:00,10YES-REE------0,MAW,B19,11641,0 days 01:00:00
2021-01-02 18:00:00+00:00,2021-01-02 19:00:00+00:00,10YES-REE------0,MAW,B19,11425,0 days 01:00:00
2021-01-02 19:00:00+00:00,2021-01-02 20:00:00+00:00,10YES-REE------0,MAW,B19,11282,0 days 01:00:00
2021-01-02 20:00:00+00:00,2021-01-02 21:00:00+00:00,10YES-REE------0,MAW,B19,11216,0 days 01:00:00
2021-01-02 21:00:00+00:00,2021-01-02 22:00:00+00:00,10YES-REE------0,MAW,B19,11078,0 days 01:00:00
2021-01-02 22:00:00+00:00,2021-01-02 23:00:00+00:00,10YES-REE------0,MAW,B19,10886,0 days 01:00:00
2021-01-02 23:00:00+00:00,2021-01-03 00:00:00+00:00,10YES-REE------0,MAW,B19,10893,0 days 01:00:00
2021-01-03 00:00:00+00:00,2021-01-03 01:00:00+00:00,10YES-REE------0,MAW,B19,10613,0 days 01:00:00
2021-01-03 01:00:00+00:00,2021-01-03 02:00:00+00:00,10YES-REE------0,MAW,B19,10386,0 days 01:00:00
2021-01-03 02:00:00+00:00,2021-01-03 03:00:00+00:00,10YES-REE------0,MAW,B19,10293,0 days 01:00:00
2021-01-03 03:00:00+00:00,2021-01-03 04:00:00+00:00,10YES-REE------0,MAW,B19,10200,0 days 01:00:00
