StartTime,EndTime,AreaID,UnitName,PsrType,quantity,time_interval
2020-12-31 23:30:00+00:00,2021-01-01 00:00:00+00:00,10Y1001A1001A92E,MAW,B18,1589,0 days 00:30:00
2021-01-01 00:00:00+00:00,2021-01-01 00:30:00+00:00,10Y1001A1001A92E,MAW,B18,1451,0 days 00:30:00
2021-01-01 00:30:00+00:00,2021-01-01 01:00:00+00:00,10Y1001A1001A92E,MAW,B18,1403,0 days 00:30:00
2021-01-01 01:00:00+00:00,2021-01-01 01:30:00+00:00,10Y1001A1001A92E,MAW,B18,1425,0 days 00:30:00
2021-01-01 01:30:00+00:00,2021-01-01 02:00:00+00:00,10Y1001A1001A92E,MAW,B18,1488,0 days 00:30:00
2021-01-01 02:00:00+00:00,2021-01-01 02:30:00+00:00,10Y1001A1001A92E,MAW,B18,1703,0 days 00:30:00
2021-01-01 02:30:00+00:00,2021-01-01 03:00:00+00:00,10Y1001A1001A92E,MAW,B18,1846,0 days 00:30:00
2021-01-01 03:00:00+00:00,2021-01-01 03:30:00+00:00,10Y1001A1001A92E,MAW,B18,1803,0 days 00:30:00
2021-01-01 03:30:00+00:00,2021-01-01 04:00:00+00:00,10Y1001A1001A92E,MAW,B18,1965,0 days 00:30:00
2021-01-01 04:00:00+00:00,2021-01-01 04:30:00+00:00,10Y1001A1001A92E,MAW,B18,1863,0 days 00:30:00
2021-01-01 04:30:00+00:00,2021-01-01 05:00:00+00:00,10Y1001A1001A92E,MAW,B18,1974,0 days 00:30:00
2021-01-01 05:00:00+00:00,2021-01-01 05:30:00+00:00,10Y1001A1001A92E,MAW,B18,1979,0 days 00:30:00
2021-01-01 05:30:00+00:00,2021-01-01 06:00:00+00:00,10Y1001A1001A92E,MAW,B18,2055,0 days 00:30:00
2021-01-01 06:00:00+00:00,2021-01-01 06:30:00+00:00,10Y1001A1001A92E,MAW,B18,1988,0 days 00:30:00
2021-01-01 06:30:00+00:00,2021-01-01 07:00:00+00:00,10Y1001A1001A92E,MAW,B18,2029,0 days 00:30:00
2021-01-01 07:00:00+00:00,2021-01-01 07:30:00+00:00,10Y1001A1001A92E,MAW,B18,2213,0 days 00:30:00
2021-01-01 07:30:00+00:00,2021-01-01 08:00:00+00:00,10Y1001A1001A92E,MAW,B18,2267,0 days 00:30:00
2021-01-01 08:00:00+00:00,2021-01-01 08:30:00+00:00,10Y1001A1001A92E,MAW,B18,2398,0 days 00:30:00
2021-01-01 08:30:00+00:00,2021-01-01 09:00:00+00:00,10Y1001A1001A92E,MAW,B18,59,0 days 00:30:00
2021-01-01 09:00:00+00:00,2021-01-01 09:30:00+00:00,10Y1001A1001A92E,MAW,B18,2378,0 days 00:30:00
2021-01-01 09:30:00+00:00,2021-01-01 10:00:00+00:00,10Y1001A1001A92E,MAW,B18,2429,0 days 00:30:00
2021-01-01 10:00:00+00:00,2021-01-01 10:30:00+00:00,10Y1001A1001A92E,MAW,B18,2404,0 days 00:30:00
2021-01-01 10:30:00+00:00,2021-01-01 11:00:00+00:00,10Y1001A1001A92E,MAW,B18,2422,0 days 00:30:00
2021-01-01 11:00:00+00:00,2021-01-01 11:30:00+00:00,10Y1001A1001A92E,MAW,B18,2422,0 days 00:30:00
2021-01-01 11:30:00+00:00,2021-01-01 12:00:00+00:00,10Y1001A1001A92E,MAW,B18,2380,0 days 00:30:00
2021-01-01 12:00:00+00:00,2021-01-01 12:30:00+00:00,10Y1001A1001A92E,MAW,B18,2442,0 days 00:30:00
2021-01-01 12:30:00+00:00,2021-01-01 13:00:00+00:00,10Y1001A1001A92E,MAW,B18,2380,0 days 00:30:00
2021-01-01 13:00:00+00:00,2021-01-01 13:30:00+00:00,10Y1001A1001A92E,MAW,B18,2369,0 days 00:30:00
2021-01-01 13:30:00+00:00,2021-01-01 14:00:00+00:00,10Y1001A1001A92E,MAW,B18,2426,0 days 00:30:00
2021-01-01 14:00:00+00:00,2021-01-01 14:30:00+00:00,10Y1001A1001A92E,MAW,B18,2426,0 days 00:30:00
2021-01-01 14:30:00+00:00,2021-01-01 15:00:00+00:00,10Y1001A1001A92E,MAW,B18,2181,0 days 00:30:00
2021-01-01 15:00:00+00:00,2021-01-01 15:30:00+00:00,10Y1001A1001A92E,MAW,B18,2204,0 days 00:30:00
2021-01-01 15:30:00+00:00,2021-01-01 16:00:00+00:00,10Y1001A1001A92E,MAW,B18,2276,0 days 00:30:00
2021-01-01 16:00:00+00:00,2021-01-01 16:30:00+00:00,10Y1001A1001A92E,MAW,B18,2427,0 days 00:30:00
2021-01-01 16:30:00+00:00,2021-01-01 17:00:00+00:00,10Y1001A1001A92E,MAW,B18,2412,0 days 00:30:00
2021-01-01 17:00:00+00:00,2021-01-01 17:30:00+00:00,10Y1001A1001A92E,MAW,B18,2269,0 days 00:30:00
2021-01-01 17:30:00+00:00,2021-01-01 18:00:00+00:00,10Y1001A1001A92E,MAW,B18,2263,0 days 00:30:00
2021-01-01 18:00:00+00:00,2021-01-01 18:30:00+00:00,10Y1001A1001A92E,MAW,B18,2178,0 days 00:30:00
2021-01-01 18:30:00+00:00,2021-01-01 19:00:00+00:00,10Y1001A1001A92E,MAW,B18,2182,0 days 00:30:00
2021-01-01 19:00:00+00:00,2021-01-01 19:30:00+00:00,10Y1001A1001A92E,MAW,B18,2107,0 days 00:30:00
2021-01-01 19:30:00+00:00,2021-01-01 20:00:00+00:00,10Y1001A1001A92E,MAW,B18,2046,0 days 00:30:00
2021-01-01 20:00:00+00:00,2021-01-01 20:30:00+00:00,10Y1001A1001A92E,MAW,B18,1889,0 days 00:30:00
2021-01-01 20:30:00+00:00,2021-01-01 21:00:00+00:00,10Y1001A1001A92E,MAW,B18,1819,0 days 00:30:00
2021-01-01 21:00:00+00:00,2021-01-01 21:30:00+00:00,10Y1001A1001A92E,MAW,B18,40,0 days 00:30:00
2021-01-01 21:30:00+00:00,2021-01-01 22:00:00+00:00,10Y1001A1001A92E,MAW,B18,2045,0 days 00:30:00
2021-01-01 22:00:00+00:00,2021-01-01 22:30:00+00:00,10Y1001A1001A92E,MAW,B18,2069,0 days 00:30:00
2021-01-01 22:30:00+00:00,2021-01-01 23:00:00+00:00,10Y1001A1001A92E,MAW,B18,2354,0 days 00:30:00
2021-01-01 23:00:00+00:00,2021-01-01 23:30:00+00:00,10Y1001A1001A92E,MAW,B18,2128,0 days 00:30:00
2021-01-01 23:30:00+00:00,2021-01-02 00:00:00+00:00,10Y1001A1001A92E,MAW,B18,2063,0 days 00:30:00
