StartTime,EndTime,AreaID,UnitName,PsrType,quantity,time_interval
2020-12-31 23:00:00+00:00,2021-01-01 00:00:00+00:00,10YIT-GRTN-----B,MAW,B19,2801,0 days 01:00:00
2021-01-01 00:00:00+00:00,2021-01-01 01:00:00+00:00,10YIT-GRTN-----B,MAW,B19,2673,0 days 01:00:00
2021-01-01 01:00:00+00:00,2021-01-01 02:00:00+00:00,10YIT-GRTN-----B,MAW,B19,2671,0 days 01:00:00
2021-01-01 02:00:00+00:00,2021-01-01 03:00:00+00:00,10YIT-GRTN-----B,MAW,B19,2654,0 days 01:00:00
2021-01-01 03:00:00+00:00,2021-01-01 04:00:00+00:00,10YIT-GRTN-----B,MAW,B19,2521,0 days 01:00:00
2021-01-01 04:00:00+00:00,2021-01-01 05:00:00+00:00,10YIT-GRTN-----B,MAW,B19,2584,0 days 01:00:00
2021-01-01 05:00:00+00:00,2021-01-01 06:00:00+00:00,10YIT-GRTN-----B,MAW,B19,2457,0 days 01:00:00
2021-01-01 06:00:00+00:00,2021-01-01 07:00:00+00:00,10YIT-GRTN-----B,MAW,B19,2442,0 days 01:00:00
2021-01-01 07:00:00+00:00,2021-01-01 08:00:00+00:00,10YIT-GRTN-----B,MAW,B19,2356,0 days 01:00:00
2021-01-01 08:00:00+00:00,2021-01-01 09:00:00+00:00,10YIT-GRTN-----B,MAW,B19,2608,0 days 01:00:00
2021-01-01 09:00:00+00:00,2021-01-01 10:00:00+00:00,10YIT-GRTN-----B,MAW,B19,2851,0 days 01:00:00
2021-01-01 10:00:00+00:00,2021-01-01 11:00:00+00:00,10YIT-GRTN-----B,MAW,B19,3120,0 days 01:00:00
2021-01-01 11:00:00+00:00,2021-01-01 12:00:00+00:00,10YIT-GRTN-----B,MAW,B19,3426,0 days 01:00:00
2021-01-01 12:00:00+00:00,2021-01-01 13:00:00+00:00,10YIT-GRTN-----B,MAW,B19,3674,0 days 01:00:00
2021-01-01 13:00:00+00:00,2021-01-01 14:00:00+00:00,10YIT-GRTN-----B,MAW,B19,3487,0 days 01:00:00
2021-01-01 14:00:00+00:00,2021-01-01 15:00:00+00:00,10YIT-GRTN-----B,MAW,B19,3074,0 days 01:00:00
2021-01-01 15:00:00+00:00,2021-01-01 16:00:00+00:00,10YIT-GRTN-----B,MAW,B19,3045,0 days 01:00:00
2021-01-01 16:00:00+00:00,2021-01-01 17:00:00+00:00,10YIT-GRTN-----B,MAW,B19,3175,0 days 01:00:00
2021-01-01 17:00:00+00:00,2021-01-01 18:00:00+00:00,10YIT-GRTN-----B,MAW,B19,3525,0 days 01:00:00
2021-01-01 18:00:00+00:00,2021-01-01 19:00:00+00:00,10YIT-GRTN-----B,MAW,B19,3697,0 days 01:00:00
2021-01-01 19:00:00+00:00,2021-01-01 20:00:00+00:00,10YIT-GRTN-----B,MAW,B19,3845,0 days 01:00:00
2021-01-01 20:00:00+00:00,2021-01-01 21:00:00+00:00,10YIT-GRTN-----B,MAW,B19,3920,0 days 01:00:00
2021-01-01 21:00:00+00:00,2021-01-01 22:00:00+00:00,10YIT-GRTN-----B,MAW,B19,4097,0 days 01:00:00
2021-01-01 22:00:00+00:00,2021-01-01 23:00:00+00:00,10YIT-GRTN-----B,MAW,B19,4213,0 days 01:00:00
2021-01-01 23:00:00+00:00,2021-01-02 00:00:00+00:00,10YIT-GRTN-----B,MAW,B19,4332,0 days 01:00:00
2021-01-02 00:00:00+00:00,2021-01-02 01:00:00+00:00,10YIT-GRTN-----B,MAW,B19,4341,0 days 01:00:00
2021-01-02 01:00:00+00:00,2021-01-02 02:00:00+00:00,10YIT-GRTN-----B,MAW,B19,4353,0 days 01:00:00
2021-01-02 02:00:00+00:00,2021-01-02 03:00:00+00:00,10YIT-GRTN-----B,MAW,B19,4533,0 days 01:00:00
2021-01-02 03:00:00+00:00,2021-01-02 04:00:00+00:00,10YIT-GRTN-----B,MAW,B19,4692,0 days 01:00:00
2021-01-02 04:00:00+00:00,2021-01-02 05:00:00+00:00,10YIT-GRTN-----B,MAW,B19,4721,0 days 01:00:00
2021-01-02 05:00:00+00:00,2021-01-02 06:00:00+00:00,10YIT-GRTN-----B,MAW,B19,4874,0 days 01:00:00
2021-01-02 06:00:00+00:00,2021-01-02 07:00:00+00:00,10YIT-GRTN-----B,MAW,B19,4979,0 days 01:00:00
2021-01-02 07:00:00+00:00,2021-01-02 08:00:00+00:00,10YIT-GRTN-----B,MAW,B19,4828,0 days 01:00:00
2021-01-02 08:00:00+00:00,2021-01-02 09:00:00+00:00,10YIT-GRTN-----B,MAW,B19,5165,0 days 01:00:00
