StartTime,EndTime,AreaID,UnitName,PsrType,quantity,time_interval
2021-12-31 23:00:00+00:00,2022-01-01 00:00:00+00:00,10YES-REE------0,MAW,B12,1347,0 days 01:00:00
2022-01-01 00:00:00+00:00,2022-01-01 01:00:00+00:00,10YES-REE------0,MAW,B12,746,0 days 01:00:00
2022-01-01 01:00:00+00:00,2022-01-01 02:00:00+00:00,10YES-REE------0,MAW,B12,733,0 days 01:00:00
2022-01-01 02:00:00+00:00,2022-01-01 03:00:00+00:00,10YES-REE------0,MAW,B12,755,0 days 01:00:00
2022-01-01 03:00:00+00:00,2022-01-01 04:00:00+00:00,10YES-REE------0,MAW,B12,719,0 days 01:00:00
2022-01-01 04:00:00+00:00,2022-01-01 05:00:00+00:00,10YES-REE------0,MAW,B12,611,0 days 01:00:00
2022-01-01 05:00:00+00:00,2022-01-01 06:00:00+00:00,10YES-REE------0,MAW,B12,779,0 days 01:00:00
2022-01-01 06:00:00+00:00,2022-01-01 07:00:00+00:00,10YES-REE------0,MAW,B12,768,0 days 01:00:00
2022-01-01 07:00:00+00:00,2022-01-01 08:00:00+00:00,10YES-REE------0,MAW,B12,729,0 days 01:00:00
2022-01-01 08:00:00+00:00,2022-01-01 09:00:00+00:00,10YES-REE------0,MAW,B12,747,0 days 01:00:00
2022-01-01 09:00:00+00:00,2022-01-01 10:00:00+00:00,10YES-REE------0,MAW,B12,740,0 days 01:00:00
2022-01-01 10:00:00+00:00,2022-01-01 11:00:00+00:00,10YES-REE------0,MAW,B12,705,0 days 01:00:00
2022-01-01 11:00:00+00:00,2022-01-01 12:00:00+00:00,10YES-REE------0,MAW,B12,747,0 days 01:00:00
2022-01-01 12:00:00+00:00,2022-01-01 13:00:00+00:00,10YES-REE------0,MAW,B12,867,0 days 01:00:00
2022-01-01 13:00:00+00:00,2022-01-01 14:00:00+00:00,10YES-REE------0,MAW,B12,958,0 days 01:00:00
2022-01-01 14:00:00+00:00,2022-01-01 15:00:00+00:00,10YES-REE------0,MAW,B12,1404,0 days 01:00:00
2022-01-01 15:00:00+00:00,2022-01-01 16:00:00+00:00,10YES-REE------0,MAW,B12,1932,0 days 01:00:00
2022-01-01 16:00:00+00:00,2022-01-01 17:00:00+00:00,10YES-REE------0,MAW,B12,2778,0 days 01:00:00
2022-01-01 17:00:00+00:00,2022-01-01 18:00:00+00:00,10YES-REE------0,MAW,B12,2863,0 days 01:00:00
2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,10YES-REE------0,MAW,B12,2980,0 days 01:00:00
2022-01-01 19:00:00+00:00,2022-01-01 20:00:00+00:00,10YES-REE------0,MAW,B12,2931,0 days 01:00:00
2022-01-01 20:00:00+00:00,2022-01-01 21:00:00+00:00,10YES-REE------0,MAW,B12,2620,0 days 01:00:00
2022-01-01 21:00:00+00:00,2022-01-01 22:00:00+00:00,10YES-REE------0,MAW,B12,2559,0 days 01:00:00
