StartTime,EndTime,AreaID,UnitName,PsrType,quantity,time_interval
2021-12-31 23:00:00+00:00,2022-01-01 00:00:00+00:00,,MAW,B10,1711,0 days 01:00:00
2022-01-01 00:00:00+00:00,2022-01-01 01:00:00+00:00,,MAW,B10,1884,0 days 01:00:00
2022-01-01 01:00:00+00:00,2022-01-01 02:00:00+00:00,,MAW,B10,2515,0 days 01:00:00
2022-01-01 02:00:00+00:00,2022-01-01 03:00:00+00:00,,MAW,B10,2913,0 days 01:00:00
2022-01-01 03:00:00+00:00,2022-01-01 04:00:00+00:00,,MAW,B10,2957,0 days 01:00:00
2022-01-01 04:00:00+00:00,2022-01-01 05:00:00+00:00,,MAW,B10,2854,0 days 01:00:00
2022-01-01 05:00:00+00:00,2022-01-01 06:00:00+00:00,,MAW,B10,2850,0 days 01:00:00
2022-01-01 06:00:00+00:00,2022-01-01 07:00:00+00:00,,MAW,B10,2992,0 days 01:00:00
2022-01-01 07:00:00+00:00,2022-01-01 08:00:00+00:00,,MAW,B10,3305,0 days 01:00:00
2022-01-01 08:00:00+00:00,2022-01-01 09:00:00+00:00,,MAW,B10,3362,0 days 01:00:00
2022-01-01 09:00:00+00:00,2022-01-01 10:00:00+00:00,,MAW,B10,3283,0 days 01:00:00
2022-01-01 10:00:00+00:00,2022-01-01 11:00:00+00:00,,MAW,B10,3163,0 days 01:00:00
2022-01-01 11:00:00+00:00,2022-01-01 12:00:00+00:00,,MAW,B10,2993,0 days 01:00:00
2022-01-01 12:00:00+00:00,2022-01-01 13:00:00+00:00,,MAW,B10,2593,0 days 01:00:00
2022-01-01 13:00:00+00:00,2022-01-01 14:00:00+00:00,,MAW,B10,2322,0 days 01:00:00
2022-01-01 14:00:00+00:00,2022-01-01 15:00:00+00:00,,MAW,B10,2012,0 days 01:00:00
2022-01-01 15:00:00+00:00,2022-01-01 16:00:00+00:00,,MAW,B10,1108,0 days 01:00:00
2022-01-01 16:00:00+00:00,2022-01-01 17:00:00+00:00,,MAW,B10,515,0 days 01:00:00
2022-01-01 17:00:00+00:00,2022-01-01 18:00:00+00:00,,MAW,B10,514,0 days 01:00:00
2022-01-01 18:00:00+00:00,2022-01-01 19:00:00+00:00,,MAW,B10,364,0 days 01:00:00
2022-01-01 19:00:00+00:00,2022-01-01 20:00:00+00:00,,MAW,B10,362,0 days 01:00:00
2022-01-01 20:00:00+00:00,2022-01-01 21:00:00+00:00,,MAW,B10,374,0 days 01:00:00
2022-01-01 21:00:00+00:00,2022-01-01 22:00:00+00:00,,MAW,B10,416,0 days 01:00:00
2022-01-01 22:00:00+00:00,2022-01-01 23:00:00+00:00,,MAW,B10,1253,0 days 01:00:00
2022-01-01 23:00:00+00:00,2022-01-02 00:00:00+00:00,,MAW,B10,1368,0 days 01:00:00
2022-01-02 00:00:00+00:00,2022-01-02 01:00:00+00:00,,MAW,B10,1734,0 days 01:00:00
2022-01-02 01:00:00+00:00,2022-01-02 02:00:00+00:00,,MAW,B10,1985,0 days 01:00:00
2022-01-02 02:00:00+00:00,2022-01-02 03:00:00+00:00,,MAW,B10,2087,0 days 01:00:00
2022-01-02 03:00:00+00:00,2022-01-02 04:00:00+00:00,,MAW,B10,1904,0 days 01:00:00
2022-01-02 04:00:00+00:00,2022-01-02 05:00:00+00:00,,MAW,B10,1514,0 days 01:00:00
2022-01-02 05:00:00+00:00,2022-01-02 06:00:00+00:00,,MAW,B10,1290,0 days 01:00:00
2022-01-02 06:00:00+00:00,2022-01-02 07:00:00+00:00,,MAW,B10,1291,0 days 01:00:00
2022-01-02 07:00:00+00:00,2022-01-02 08:00:00+00:00,,MAW,B10,1283,0 days 01:00:00
2022-01-02 08:00:00+00:00,2022-01-02 09:00:00+00:00,,MAW,B10,1339,0 days 01:00:00
2022-01-02 09:00:00+00:00,2022-01-02 10:00:00+00:00,,MAW,B10,1398,0 days 01:00:00
2022-01-02 10:00:00+00:00,2022-01-02 11:00:00+00:00,,MAW,B10,1483,0 days 01:00:00
2022-01-02 11:00:00+00:00,2022-01-02 12:00:00+00:00,,MAW,B10,1342,0 days 01:00:00
2022-01-02 12:00:00+00:00,2022-01-02 13:00:00+00:00,,MAW,B10,1337,0 days 01:00:00
2022-01-02 13:00:00+00:00,2022-01-02 14:00:00+00:00,,MAW,B10,1359,0 days 01:00:00
2022-01-02 14:00:00+00:00,2022-01-02 15:00:00+00:00,,MAW,B10,1249,0 days 01:00:00
2022-01-02 15:00:00+00:00,2022-01-02 16:00:00+00:00,,MAW,B10,589,0 days 01:00:00
2022-01-02 16:00:00+00:00,2022-01-02 17:00:00+00:00,,MAW,B10,419,0 days 01:00:00
2022-01-02 17:00:00+00:00,2022-01-02 18:00:00+00:00,,MAW,B10,420,0 days 01:00:00
2022-01-02 18:00:00+00:00,2022-01-02 19:00:00+00:00,,MAW,B10,312,0 days 01:00:00
2022-01-02 19:00:00+00:00,2022-01-02 20:00:00+00:00,,MAW,B10,201,0 days 01:00:00
2022-01-02 20:00:00+00:00,2022-01-02 21:00:00+00:00,,MAW,B10,201,0 days 01:00:00
2022-01-02 21:00:00+00:00,2022-01-02 22:00:00+00:00,,MAW,B10,226,0 days 01:00:00
2022-01-02 22:00:00+00:00,2022-01-02 23:00:00+00:00,,MAW,B10,546,0 days 01:00:00
